month_year,final_country,final_sub_region,final_received_usd,final_deposits
2022-02,Bangladesh,Southern Asia,2972433255,289520.3136
2022-02,Barbados,Latin America and the Caribbean,74175873.48,5676.34386
2022-02,Belarus,Eastern Europe,5450200326,403841.3184
2022-02,Belgium,Western Europe,5721718514,530584.0318
2022-02,Belize,Latin America and the Caribbean,193636012,20195.90179
2022-02,Benin,Sub-Saharan Africa,80239042.96,9228.749366
2022-02,"Bolivia, Plurinational State of",Latin America and the Caribbean,1906775814,171612.5151
2022-02,Bosnia and Herzegovina,Southern Europe,627819693.5,64712.06462
2022-02,Botswana,Sub-Saharan Africa,70592759.77,8583.394849
2022-02,Brazil,Latin America and the Caribbean,29693191045,2744785.747
2022-02,Brunei Darussalam,South-eastern Asia,118275332.2,12816.13171
2022-02,Bulgaria,Eastern Europe,4790353029,405374.7083
2022-02,Burkina Faso,Sub-Saharan Africa,42834249.94,5225.206623
2022-02,Cambodia,South-eastern Asia,1152332524,116715.8706
2022-02,Cameroon,Sub-Saharan Africa,114858124.9,18280.31169
2022-02,Canada,Northern America,83850661676,5074878.308
2022-02,Chile,Latin America and the Caribbean,6626086270,613528.1548
2022-02,China,Eastern Asia,21036912880,1325256.594
2022-02,Colombia,Latin America and the Caribbean,10492305964,994938.6782
2022-02,Congo,Sub-Saharan Africa,24066892.06,2819.815235
2022-02,"Congo, the Democratic Republic of the",Sub-Saharan Africa,143760073.5,13298.35424
2022-02,Costa Rica,Latin America and the Caribbean,1521333646,136594.2867
2022-02,Croatia,Southern Europe,2471881432,241438.8177
2022-02,Cuba,Latin America and the Caribbean,117577739.4,17153.04777
2022-02,Cyprus,Western Asia,1270245837,120256.4049
2022-02,Czech Republic,Eastern Europe,8178323289,716401.3943
2022-02,Côte d'Ivoire,Sub-Saharan Africa,410378518,54987.51655
2022-02,Denmark,Northern Europe,2758127728,260882.3232
2022-02,Dominican Republic,Latin America and the Caribbean,2922319308,277989.1966
2022-02,Ecuador,Latin America and the Caribbean,3161847251,306385.8254
2022-02,Egypt,Northern Africa,2982038161,241004.5735
2022-02,El Salvador,Latin America and the Caribbean,1228812597,125687.1287
2022-02,Estonia,Northern Europe,2033112815,193007.9466
2022-02,Ethiopia,Sub-Saharan Africa,469915144.1,47516.62553
2022-02,Fiji,Melanesia,16955208.91,746.5130189
2022-02,Finland,Northern Europe,3168577124,277823.8388
2022-02,France,Western Europe,22002232631,1921496.041
2022-02,French Polynesia,Polynesia,404374028.5,36937.98957
2022-02,Gabon,Sub-Saharan Africa,14754928.51,3742.606033
2022-02,Georgia,Western Asia,3155631048,291101.87
2022-02,Germany,Western Europe,19927623091,1728018.428
2022-02,Ghana,Sub-Saharan Africa,774708773,97260.28086
2022-02,Greece,Southern Europe,3886722325,364940.7726
2022-02,Guadeloupe,Latin America and the Caribbean,201313639.1,20065.38939
2022-02,Guam,Micronesia,6861353.932,690.7294044
2022-02,Guatemala,Latin America and the Caribbean,622439386.6,58842.47762
2022-02,Guernsey,Northern Europe,32100316.13,19916.54302
2022-02,Guyana,Latin America and the Caribbean,79402196.12,7770.071705
2022-02,Honduras,Latin America and the Caribbean,1652734592,55015.83017
2022-02,Hong Kong,Eastern Asia,399744752.6,68141.85249
2022-02,Hong Kong,Other,10023661365,782194.3359
2022-02,Hungary,Eastern Europe,3732955980,359475.5968
2022-02,Iceland,Northern Europe,645794435.6,46967.30421
2022-02,India,Southern Asia,31748292402,2830967.881
2022-02,Indonesia,South-eastern Asia,9272243198,1057726.585
2022-02,"Iran, Islamic Republic of",Southern Asia,2310331786,286700.7284
2022-02,Iraq,Western Asia,1666812635,123580.187
2022-02,Ireland,Northern Europe,2565929984,303269.6336
2022-02,Israel,Western Asia,2723844402,282423.0994
2022-02,Italy,Southern Europe,14341656183,1286282.93
2022-02,Jamaica,Latin America and the Caribbean,425199935.9,39511.32914
2022-02,Japan,Eastern Asia,18598652791,1485468.944
2022-02,Jersey,Northern Europe,144549595.5,8969.968166
2022-02,Jordan,Western Asia,1193373914,109747.9855
2022-02,Kazakhstan,Central Asia,5789609808,484032.3535
2022-02,Kenya,Sub-Saharan Africa,1365187478,141895.2769
2022-02,"Korea, Republic of",Eastern Asia,35069587613,2538526.465
2022-02,Kuwait,Western Asia,831207185.7,81436.62234
2022-02,Kyrgyzstan,Central Asia,1210015341,109994.1016
2022-02,Lao People's Democratic Republic,South-eastern Asia,264348946,26164.00932
2022-02,Latvia,Northern Europe,1994024313,178153.0426
2022-02,Lebanon,Western Asia,4831659583,88721.61224
2022-02,Libya,Northern Africa,221866831.9,20579.92368
2022-02,Lithuania,Northern Europe,2818040014,257975.1675
2022-02,Luxembourg,Western Europe,761799304.3,75215.09481
2022-02,Macao,Eastern Asia,2431886.01,420.8423864
2022-02,Macao,Other,201992312.6,21393.52635
2022-02,"Macedonia, the former Yugoslav Republic of",Southern Europe,819147404.3,94317.454
2022-02,Madagascar,Sub-Saharan Africa,90162901.48,10053.08818
2022-02,Malawi,Sub-Saharan Africa,3173913.235,798.8738567
2022-02,Malaysia,South-eastern Asia,6873280218,618272.9699
2022-02,Maldives,Southern Asia,57692296.57,6206.295673
2022-02,Mali,Sub-Saharan Africa,508801188.1,57127.52386
2022-02,Malta,Southern Europe,681758158.9,57896.02793
2022-02,Martinique,Latin America and the Caribbean,70621157.38,11032.98134
2022-02,Mauritius,Sub-Saharan Africa,313483951,21946.211
2022-02,Mexico,Latin America and the Caribbean,9728750452,1081218.399
2022-02,"Moldova, Republic of",Eastern Europe,2664392259,231873.3573
2022-02,Mongolia,Eastern Asia,1194324152,133299.3306
2022-02,Montenegro,Southern Europe,370058338,33800.23954
2022-02,Morocco,Northern Africa,5549108885,548911.3995
2022-02,Mozambique,Sub-Saharan Africa,146159722.6,6440.388002
2022-02,Myanmar,South-eastern Asia,465923070.2,46792.57431
2022-02,Namibia,Sub-Saharan Africa,168735034.2,17944.64419
2022-02,Nepal,Southern Asia,759514897.8,64713.73157
2022-02,Netherlands,Western Europe,13567503911,1191487.939
2022-02,New Caledonia,Melanesia,360369217.3,32494.68471
2022-02,New Zealand,Australia and New Zealand,2303901451,248230.2172
2022-02,Nicaragua,Latin America and the Caribbean,183074736,15829.63143
2022-02,Nigeria,Sub-Saharan Africa,4306251518,537612.4552
2022-02,Norway,Northern Europe,3864046371,402050.0014
2022-02,Oman,Western Asia,605070677.7,61923.733
2022-02,Pakistan,Southern Asia,6437584728,610058.8579
2022-02,"Palestine, State of",Western Asia,302108119.1,32311.76264
2022-02,Panama,Latin America and the Caribbean,1618559080,164202.4717
2022-02,Paraguay,Latin America and the Caribbean,917910130.9,74159.87805
2022-02,Peru,Latin America and the Caribbean,4086741249,381960.3274
2022-02,Philippines,South-eastern Asia,25344668121,2832260.243
2022-02,Poland,Eastern Europe,17362737694,1463615.145
2022-02,Portugal,Southern Europe,5619861946,540591.1987
2022-02,Puerto Rico,Latin America and the Caribbean,746096036.2,61036.76143
2022-02,Qatar,Western Asia,920153062.9,88444.95763
2022-02,Romania,Eastern Europe,6048333252,575811.47
2022-02,Russian Federation,Eastern Europe,53448275970,4593629.01
2022-02,Rwanda,Sub-Saharan Africa,49939428,4216.264115
2022-02,Réunion,Sub-Saharan Africa,357156201.3,35658.995
2022-02,Saint Lucia,Latin America and the Caribbean,67853814.3,7958.561675
2022-02,Saudi Arabia,Western Asia,5704079306,525868.375
2022-02,Senegal,Sub-Saharan Africa,273786072.8,26658.76875
2022-02,Serbia,Southern Europe,2691847069,283175.6031
2022-02,Seychelles,Sub-Saharan Africa,186179392.7,29430.09257
2022-02,Singapore,South-eastern Asia,12281500493,815576.7868
2022-02,Slovakia,Eastern Europe,3442508543,317472.8576
2022-02,Slovenia,Southern Europe,2528306788,202182.183
2022-02,Somalia,Sub-Saharan Africa,400906009.3,33197.50338
2022-02,South Africa,Sub-Saharan Africa,3627694817,374412.9315
2022-02,Spain,Southern Europe,16443777413,1618311.923
2022-02,Sri Lanka,Southern Asia,2923527369,278598.6237
2022-02,Suriname,Latin America and the Caribbean,151682380.2,13977.67157
2022-02,Sweden,Northern Europe,3684959706,375477.9311
2022-02,Switzerland,Western Europe,9939983407,774629.4278
2022-02,Syrian Arab Republic,Western Asia,301395155.2,27160.84509
2022-02,Taiwan,Eastern Asia,12291865671,951410.7727
2022-02,Tajikistan,Central Asia,79541845.94,8772.72863
2022-02,"Tanzania, United Republic of",Sub-Saharan Africa,277393886.5,22751.6237
2022-02,Thailand,South-eastern Asia,18906137101,1785961.66
2022-02,Togo,Sub-Saharan Africa,137615197.5,15653.13337
2022-02,Trinidad and Tobago,Latin America and the Caribbean,266780285.9,24352.25364
2022-02,Tunisia,Northern Africa,1276945033,124893.5251
2022-02,Turkey,Western Asia,41381118990,4156458.504
2022-02,Turkmenistan,Central Asia,7583167.538,705.430353
2022-02,Uganda,Sub-Saharan Africa,126669419.9,13557.29856
2022-02,Ukraine,Eastern Europe,22281260802,1903472.674
2022-02,United Arab Emirates,Western Asia,5614730598,544962.1773
2022-02,United Kingdom,Northern Europe,29659955292,2572105.805
2022-02,United States,North America,339285.0172,36
2022-02,United States,Northern America,91542145437,9324801.922
2022-02,Uruguay,Latin America and the Caribbean,1563016380,133917.7357
2022-02,Uzbekistan,Central Asia,1711541807,155567.8025
2022-02,"Venezuela, Bolivarian Republic of",Latin America and the Caribbean,9776614533,940132.8689
2022-02,"Venezuela, Bolivarian Republic of",South America,22113.51975,134
2022-02,Vietnam,South-eastern Asia,20694954904,1925515.944
2022-02,"Virgin Islands, U.S.",Latin America and the Caribbean,131184229.2,9946.579614
2022-02,Yemen,Western Asia,418428497.4,43812.16912
2022-02,Zambia,Sub-Saharan Africa,221640347.4,21841.84586
2022-02,Zimbabwe,Sub-Saharan Africa,53050236.76,4006.565464
2022-03,Albania,Southern Europe,657478674.8,60436.93231
2022-03,Algeria,Northern Africa,3397757548,327484.0019
2022-03,Andorra,Southern Europe,1434922325,65994.06145
2022-03,Angola,Sub-Saharan Africa,279571805.4,35047.57597
2022-03,Argentina,Latin America and the Caribbean,28345261130,2690870.42
2022-03,Armenia,Western Asia,2480851811,169910.5313
2022-03,Australia,Australia and New Zealand,12811924175,1279135.922
2022-03,Austria,Western Europe,4442223181,395833.1858
2022-03,Azerbaijan,Western Asia,1418155837,136457.3058
2022-03,Bahamas,Latin America and the Caribbean,159021260.5,19114.49747
2022-03,Bahrain,Western Asia,583347546.6,56126.69383
2022-03,Bangladesh,Southern Asia,3128868588,315077.6422
2022-03,Barbados,Latin America and the Caribbean,89108179.02,6234.890938
2022-03,Belarus,Eastern Europe,5113538713,405640.3854
2022-03,Belgium,Western Europe,6566773635,615236.797
2022-03,Belize,Latin America and the Caribbean,232273129,28664.9466
2022-03,Benin,Sub-Saharan Africa,105078170.8,10703.46717
2022-03,"Bolivia, Plurinational State of",Latin America and the Caribbean,1852669809,166011.8376
2022-03,Bosnia and Herzegovina,Southern Europe,460964566.3,51960.07631
2022-03,Botswana,Sub-Saharan Africa,49527375.13,6410.499531
2022-03,Brazil,Latin America and the Caribbean,31483895707,2795209.268
2022-03,Brunei Darussalam,South-eastern Asia,84548023.23,10370.39539
2022-03,Bulgaria,Eastern Europe,5296159287,469584.3917
2022-03,Burkina Faso,Sub-Saharan Africa,30929663.51,6396.548709
2022-03,Cambodia,South-eastern Asia,1910956867,153953.4188
2022-03,Cameroon,Sub-Saharan Africa,182899874.6,22924.66694
2022-03,Canada,Northern America,19449389492,2113551.6
2022-03,Chile,Latin America and the Caribbean,5437019058,559501.1021
2022-03,China,Eastern Asia,59424695395,3335839.039
2022-03,Colombia,Latin America and the Caribbean,8992835387,837903.8166
2022-03,Congo,Sub-Saharan Africa,32633518.13,3085.06287
2022-03,"Congo, the Democratic Republic of the",Sub-Saharan Africa,137504468.4,16775.06459
2022-03,Costa Rica,Latin America and the Caribbean,1219274508,111622.4883
2022-03,Croatia,Southern Europe,2174727591,223738.055
2022-03,Cuba,Latin America and the Caribbean,252837826.9,32360.77301
2022-03,Cyprus,Western Asia,1781076283,144557.3169
2022-03,Czech Republic,Eastern Europe,10090992146,884765.5665
2022-03,Côte d'Ivoire,Sub-Saharan Africa,250681699.1,33994.17187
2022-03,Denmark,Northern Europe,2816771448,248018.9225
2022-03,Dominican Republic,Latin America and the Caribbean,3067765114,289891.7731
2022-03,Ecuador,Latin America and the Caribbean,3734241813,347980.4018
2022-03,Egypt,Northern Africa,4608835298,283472.2843
2022-03,El Salvador,Latin America and the Caribbean,1631590720,156728.973
2022-03,Estonia,Northern Europe,1822028811,186474.2464
2022-03,Ethiopia,Sub-Saharan Africa,568569189.3,57561.49933
2022-03,Fiji,Melanesia,13048058.43,419.0791603
2022-03,Finland,Northern Europe,3091550456,277552.6295
2022-03,France,Western Europe,24333471222,2209050.121
2022-03,French Polynesia,Polynesia,156187242.1,16533.33107
2022-03,Gabon,Sub-Saharan Africa,61326794.1,6434.554616
2022-03,Georgia,Western Asia,3068001936,310475.2484
2022-03,Germany,Western Europe,57254861978,3681729.047
2022-03,Ghana,Sub-Saharan Africa,799583729.7,89127.95093
2022-03,Greece,Southern Europe,4460952605,433422.2498
2022-03,Guadeloupe,Latin America and the Caribbean,422662977.5,37161.68218
2022-03,Guam,Micronesia,19180998.6,1392.595156
2022-03,Guatemala,Latin America and the Caribbean,803376204.4,57992.94699
2022-03,Guernsey,Northern Europe,57212753.33,15955.8688
2022-03,Guyana,Latin America and the Caribbean,88090930.17,7807.543528
2022-03,Honduras,Latin America and the Caribbean,464075602.5,36629.9095
2022-03,Hong Kong,Eastern Asia,531574223.2,101067.5493
2022-03,Hong Kong,Other,11202035349,858558.0061
2022-03,Hungary,Eastern Europe,3827628521,377505.044
2022-03,Iceland,Northern Europe,407971067.5,45742.71031
2022-03,India,Southern Asia,32042422980,2971460.748
2022-03,Indonesia,South-eastern Asia,9718379555,1146289.276
2022-03,"Iran, Islamic Republic of",Southern Asia,3036228539,362233.0447
2022-03,Iraq,Western Asia,2318770359,149548.1313
2022-03,Ireland,Northern Europe,2909428780,317791.3409
2022-03,Israel,Western Asia,2776442955,292795.2607
2022-03,Italy,Southern Europe,15066829527,1375810.327
2022-03,Jamaica,Latin America and the Caribbean,480681476.6,40912.54232
2022-03,Japan,Eastern Asia,19519784633,1700336.922
2022-03,Jersey,Northern Europe,129931999.8,7017.587441
2022-03,Jordan,Western Asia,1080716063,90864.78599
2022-03,Kazakhstan,Central Asia,7540172248,704497.345
2022-03,Kenya,Sub-Saharan Africa,1513765685,156432.5823
2022-03,"Korea, Republic of",Eastern Asia,36540493753,2815250.383
2022-03,Kuwait,Western Asia,859501899.1,85760.81181
2022-03,Kyrgyzstan,Central Asia,890206596.9,87026.52401
2022-03,Lao People's Democratic Republic,South-eastern Asia,678115251.1,64766.67919
2022-03,Latvia,Northern Europe,2040262644,194387.5632
2022-03,Lebanon,Western Asia,2570545031,98745.94836
2022-03,Libya,Northern Africa,332771616.4,33990.71589
2022-03,Lithuania,Northern Europe,2638189397,254637.203
2022-03,Luxembourg,Western Europe,752866931,73268.96594
2022-03,Macao,Eastern Asia,941394.6215,682.5827329
2022-03,Macao,Other,335233457.9,32905.3764
2022-03,"Macedonia, the former Yugoslav Republic of",Southern Europe,939452628.5,120489.33
2022-03,Madagascar,Sub-Saharan Africa,58254421.5,4716.439392
2022-03,Malawi,Sub-Saharan Africa,15239639.05,1536.671993
2022-03,Malaysia,South-eastern Asia,7755680528,695555.4005
2022-03,Maldives,Southern Asia,101514550.3,8315.376263
2022-03,Mali,Sub-Saharan Africa,201379214,21070.63871
2022-03,Malta,Southern Europe,624216325.1,56829.99369
2022-03,Martinique,Latin America and the Caribbean,117952486.4,11435.428
2022-03,Mauritius,Sub-Saharan Africa,337702028,22140.68899
2022-03,Mexico,Latin America and the Caribbean,10854878541,1147417.829
2022-03,"Moldova, Republic of",Eastern Europe,2961681306,238118.1865
2022-03,Mongolia,Eastern Asia,1064208264,110139.088
2022-03,Montenegro,Southern Europe,397073542.1,34255.67967
2022-03,Morocco,Northern Africa,5463618012,505563.5428
2022-03,Mozambique,Sub-Saharan Africa,199309378.9,14108.20289
2022-03,Myanmar,South-eastern Asia,501310011.6,42229.5692
2022-03,Namibia,Sub-Saharan Africa,55520141.53,6330.565532
2022-03,Nepal,Southern Asia,535739377.9,51955.31594
2022-03,Netherlands,Western Europe,14119567100,1227738.165
2022-03,New Caledonia,Melanesia,494472421.5,46196.35832
2022-03,New Zealand,Australia and New Zealand,2531486103,302182.7808
2022-03,Nicaragua,Latin America and the Caribbean,171173409.2,12897.79823
2022-03,Nigeria,Sub-Saharan Africa,4243928906,587599.0368
2022-03,Norway,Northern Europe,4034368711,435629.6664
2022-03,Oman,Western Asia,560813206.2,48630.6273
2022-03,Pakistan,Southern Asia,7275532825,664540.6256
2022-03,"Palestine, State of",Western Asia,507827813.9,45880.97815
2022-03,Panama,Latin America and the Caribbean,1483985572,141720.1972
2022-03,Paraguay,Latin America and the Caribbean,848101546.8,79171.60162
2022-03,Peru,Latin America and the Caribbean,4358499641,417020.0219
2022-03,Philippines,South-eastern Asia,22006260124,2494966.711
2022-03,Poland,Eastern Europe,23259669028,1834127.021
2022-03,Portugal,Southern Europe,6531481853,607953.2581
2022-03,Puerto Rico,Latin America and the Caribbean,745707038,76125.35045
2022-03,Qatar,Western Asia,561025626.6,61230.26772
2022-03,Romania,Eastern Europe,5936550402,553465.4591
2022-03,Russian Federation,Eastern Europe,65037161429,5780815.915
2022-03,Rwanda,Sub-Saharan Africa,93190375.34,9260.54097
2022-03,Réunion,Sub-Saharan Africa,414525820.5,47119.4201
2022-03,Saint Lucia,Latin America and the Caribbean,138428809.2,8207.536232
2022-03,Saudi Arabia,Western Asia,5854511933,543723.5048
2022-03,Senegal,Sub-Saharan Africa,194292321.3,18426.11223
2022-03,Serbia,Southern Europe,2605390510,264404.2811
2022-03,Seychelles,Sub-Saharan Africa,106246270.1,24225.11414
2022-03,Singapore,South-eastern Asia,13182163213,870059.5074
2022-03,Slovakia,Eastern Europe,3660641478,326002.8364
2022-03,Slovenia,Southern Europe,2930703740,211483.8801
2022-03,Somalia,Sub-Saharan Africa,248590265.1,24115.2614
2022-03,South Africa,Sub-Saharan Africa,3727891066,401688.2512
2022-03,Spain,Southern Europe,16962076890,1700268.663
